cleaned,complaint,not_complaint,username,tweet,date,kmeans_umap,kmeans_flair,kmeans_pca,dbscan_umap,dbscan_flair,dbscan_pca
dompak maaf pilihan aplikasi bisa khawatir tim terkait berupaya meningkatkan performa apps web ditunggu cek berkala akun 🙏,,,koinworks,Hi Dompak! Maaf sekali yaa tapi untuk saat ini pilihan balik ke aplikasi lama belum bisa dilakukan. Tapi Anda enggak perlu khawatir kok karena tim terkait kami selalu berupaya dalam meningkatkan performa apps dan web KoinWorks. Ditunggu yaa dan cek berkala akun Anda 🙏,2019-12-30,0,0,0,-1,-1,0
好牌打烂、命门被握，压力下中共重提改革,,,voachinese,好牌打烂、命门被握，压力下中共重提改革 http://dlvr.it/RdQpd0 ,2020-08-11,0,4,0,-1,-1,0
penghujung mencatat pencapaian pertumbuhan signifikan,,,infokomputer,"Di penghujung tahun, KoinWorks telah mencatat berbagai pencapaian dan pertumbuhan yang signifikan sepanjang tahun 2019 -  https://buff.ly/2Q9rKDQ  pic.twitter.com/39AYMs6W6H",2019-12-30,0,4,0,-1,-1,0
gimana ya progress tulisannya x tulisannya lunas pls explain,,,gaskafedi,@koinworks ini gimana ya. progress tulisannya baru 1x dari 24 tapi tulisannya lunas? Pls explain  pic.twitter.com/6C6sOWNxgd,2019-12-30,0,0,0,-1,-1,0
samasama gana 😉,,,koinworks,"Siap, sama-sama yaa Gana! 😉",2019-12-30,0,0,0,-1,-1,0
koin for you to get financial freedom let me introduce you to indonesia first super financial get return up to pa and use my a to get koin or click,,,ismailmael878,"350,000 KOIN for you to get financial freedom! Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a
 Download and *Use my code a44907 to get 350,000* KOIN or click  https://koinworks.onelink.me/uBUZ/ece3008c ",2019-12-29,7,2,3,-1,-1,-1
otpnya masuk bener lemot appnya iini loging pc ga masuk otpnya gimana sih error mulu,,,dandidyb,"@koinworks kenapa hari ini otpnya belum masuk2 ? Lama bener ,lemot juga appnya ,iini loging di PC tapi ga masuk2 otpnya ,gimana sih sekarang ,kok error2 mulu",2019-12-28,0,0,0,-1,-1,0
halo christian iyaa maaf pesan balas sesuai antrian dm sudah dibalas dicek,,,koinworks,Halo juga Christian! Iyaa maaf yaa karena pesan di sini kami balas sesuai antrian. Tapi DM Anda sudah dibalas lagi kok. Boleh dicek yaa!,2019-12-28,3,0,0,-1,-1,0
halo minbelum dibalas,,,foxeverfox,Halo min..belum dibalas lagi,2019-12-28,0,0,0,-1,-1,0
and get all the benefits is registered and supervised by ojk winner of the asian banker financial in indonesia category lending loan length up to months interest rate from month no collateral no early repayment fees,,,noorhikmawan,"Download and Get all the benefits:  https://koinworks.onelink.me/LgVI/55094a17 
KoinWorks is registered and supervised by OJK
Winner of The Asian Banker Financial 2019 in Indonesia (Category Lending)
Loan Length up to 24 months
Interest rate from 0,75% per month
No collateral
No early repayment fees",2019-12-28,0,1,0,-1,-1,-1
gabung kawantingkatkan saldo mu nikmati hasilnya berinvestasi peer to peer add referralku ya pendaftaran a langsung dapatkan tambahan rb saldo koin mu pendaftaran kalinya,,,chandra_herdy,"Segera Gabung Kawan,Tingkatkan Saldo KoinWorks Mu, Dan Nikmati Hasilnya Dalam Berinvestasi Peer To Peer, Add Referralku Ya Pada Saat Pendaftaran: A93068 Dan Langsung Dapatkan Tambahan 350RB Di Saldo Koin Mu Pada Saat Pendaftaran Pertama Kalinya.",2019-12-28,0,4,0,-1,-1,0
gabung kawantingkatkan saldo mu nikmati hasilnya berinvestasi peer to peer add referralku ya pendaftaran a langsung dapatkan tambahan rb saldo koin mu pendaftaran kalinya,,,chandra_herdy,"Segera Gabung Kawan,Tingkatkan Saldo KoinWorks Mu, Dan Nikmati Hasilnya Dalam Berinvestasi Peer To Peer, Add Referralku Ya Pada Saat Pendaftaran: A93068 Dan Langsung Dapatkan Tambahan 350RB Di Saldo Koin Mu Pada Saat Pendaftaran Pertama Kalinya.",2019-12-28,0,4,0,-1,-1,0
ok min terima kasih 🙏,,,lanusgana,Ok min. Terima kasih 🙏,2019-12-27,3,0,0,-1,-1,0
berhasil menyalurkan pinjaman ratarata rp miliar,,,the_marketeers,"Hingga akhir tahun 2019, KoinWorks telah berhasil menyalurkan pinjaman hingga rata-rata Rp 250 miliar per bulan. 

 https://bit.ly/34U8Uod ",2019-12-27,0,4,0,-1,-1,0
berhasil menyalurkan pinjaman ratarata rp miliar,,,the_marketeers,"Hingga akhir tahun 2019, KoinWorks telah berhasil menyalurkan pinjaman hingga rata-rata Rp 250 miliar per bulan. 

 https://bit.ly/34U8Uod ",2019-12-27,0,4,0,-1,-1,0
sudah balas jony dm dicek 😊,,,koinworks,"Siap, sudah kami balas juga yaa Jony DM Anda. Boleh dicek lagi yaa 😊",2019-12-27,3,0,0,-1,-1,0
halo jhony mengerti kekhawatiran rasakan ada kirim dm perihal dicek direct message 🙏,,,koinworks,"Halo Jhony! Kami sangat mengerti dengan kekhawatiran yang Anda rasakan, tapi kami ada kirim DM yaa ke Anda perihal ini. Boleh dicek yuk Direct Message Anda 🙏",2019-12-27,3,0,0,-1,-1,0
iyaa christian sudah bantu balas dicek dm 😊,,,koinworks,"Iyaa Christian, sebelumnya juga sudah kami bantu balas yaa. Boleh dicek lagi yuk DM Anda 😊",2019-12-27,3,0,0,-1,-1,0
super financial indonesia hasil pendanaan pa pinjaman agunan,,,desintapuspita,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App.",2019-12-27,1,4,0,14,-1,6
penghujung perusahaan responsible peertopeer lending mencatat pencapaian pertumbuhan signifikan pertumbuhan… …,,,koinworks,"Berada di penghujung tahun, KoinWorks sebagai perusahaan responsible peer-to-peer lending telah mencatat berbagai pencapaian dan pertumbuhan yang signifikan sepanjang tahun 2019, di antaranya seperti pertumbuhan…  https://www.instagram.com/p/B6kuAn-gNCw/?igshid=ftgilk44nj5n …",2019-12-27,0,4,0,-1,-1,0
hai gana sudah dibalas dm dicek 😊,,,koinworks,"Hai Gana! Sudah dibalas yaa DM Anda, yuk boleh dicek lagi 😊",2019-12-27,3,0,0,-1,-1,0
reza maaf ketidaknyamanannya ada maksud mempersulit fiturfitur bisa diakses via apps makasih kritik sarannya masukan penambahan fitur web catat 🙏,,,koinworks,"Hi Reza! Maaf yaa atas ketidaknyamanannya. Tidak ada maksud dari kami untuk mempersulit Anda, tapi untuk saat ini terdapat fitur-fitur yang bisa diakses via apps. Tapi makasih yaa atas kritik dan sarannya. Masukan Anda mengenai penambahan fitur di web akan kami catat 🙏",2019-12-27,0,0,0,-1,-1,0
hai beka maaf ketidaknyamanannya cek kendala ada data diinfokan email screenshot kendala share link referralnya via dm 🙏,,,koinworks,"Hai Beka! Maaf sekali yaa atas ketidaknyamanannya. Kami juga mau banget cek kendala ini buat Anda, tapi ada beberapa data yang diperlukan. Yuk boleh diinfokan dulu email dan screenshot kendala share link referralnya via DM 🙏",2019-12-27,0,0,0,-1,-1,0
halomin dmbelumdibalas,,,foxeverfox,"Halo.min

dm.belum.dibalas",2019-12-27,0,4,0,-1,-1,0
seminggu memasuki resolusi resolusi hingga… …,,,koinworks,"Kurang dari seminggu lagi tahun 2019 akan berakhir dan kita akan memasuki tahun baru 2020. Tahun baru = resolusi baru. Namun, apakah artinya resolusi baru = mulai dari 0 lagi, dan akan terus begitu hingga…  https://www.instagram.com/p/B6kkN2BgCmo/?igshid=1a3nl9oq8qhmm …",2019-12-27,0,0,0,-1,-1,0
halo bpk kalvin program penukaran fiestapoin proses penyediaan restock tersedia muncul aplikasi website tkscory,,,mandiricare,"Halo Bpk Kalvin, untuk program penukaran fiestapoin dengan KoinWorks saat ini sedang dilakukan proses penyediaan kembali (re-stock), dan apabila telah tersedia maka akan muncul pada aplikasi atau website < https://fiestapoin.bankmandiri.co.id ./>. Tks~Cory",2019-12-27,0,4,0,-1,-1,0
fitur web disunat memaksa mengunakan apps web bisa diakses hppcmac dipaksa pakai apps utk mengakses fitur user memiliki hp ios terbaru android terkini,,,rzwicaksono,"@koinworks kenapa fitur di web disunat? mengapa kamu memaksa saya untuk mengunakan apps? web bisa diakses lewat hp/pc/mac, sekarang saya dipaksa HARUS pakai apps utk mengakses semua fitur, lalu selanjutnya apa? apakah user harus memiliki hp ios terbaru, android terkini?",2019-12-26,0,0,0,-1,-1,0
nova wed like to apologize for the troubles and frustration that you experienced lately i want you to know that your complaint and feedback will give us the chance to resolve any problem that may occur and assist us in making our services better thanks for your concern 🙏,,,koinworks,Hi Nova! We'd like to apologize for the troubles and frustration that you experienced lately. I want you to know that your complaint and feedback will give us the chance to resolve any problem that may occur and assist us in making our services better. Thanks for your concern 🙏,2019-12-26,0,1,3,-1,-1,-1
hello maaf nih ketidaknyamanannya ada kirim dm lho kendala dibantu cek direct message 😊,,,koinworks,"Hello! Maaf banget nih atas ketidaknyamanannya, tapi kami ada kirim DM lho ke Anda untuk kendala ini. Boleh dibantu cek yaa Direct Message Anda 😊",2019-12-26,3,0,0,-1,-1,0
wiji mohon maaf mengalami kendala tampilan tim berupaya improve apps web nyaman khawatir ya terima kasih perhatiannya 😊,,,koinworks,"Hi Wiji! Kami mohon maaf jika Anda mengalami kendala saat menggunakan KoinWorks dengan tampilan yang baru. Tapi tim kami selalu berupaya untuk improve baik apps maupun web kami kok supaya nyaman digunakan, jadi jangan khawatir ya! Terima kasih atas perhatiannya untuk kami 😊",2019-12-26,0,0,0,-1,-1,0
sip terima kasih andre konfirmasinya ada yhal dm 😊,,,koinworks,"Sip, terima kasih juga yaa Andre untuk konfirmasinya! Kalau ada yhal lain yang mau ditanyakan, boleh DM lagi ke kami 😊",2019-12-26,0,0,0,-1,-1,0
halo christian maaf ketidaknyamanannya kendala dibantu infokan emailnya terdaftar screenshotnya via dm biar bisa coba cek 🙏,,,koinworks,"Halo juga Christian! Maaf sekali yaa atas ketidaknyamanannya. Untuk kendala ini, boleh dibantu infokan dulu emailnya yang terdaftar di KoinWorks serta screenshotnya via DM? Biar kami bisa coba cek dulu 🙏",2019-12-26,0,0,0,-1,-1,0
hai jony maaf ketidaknyamanannya bisa bantu cek kendala diinfokan email terdaftar screenshot bukti transfernya via dm thanks 🙏,,,koinworks,"Hai Jony! Maaf banget yaa atas ketidaknyamanannya. Supaya kami bisa bantu cek kendala Anda, boleh diinfokan dulu email yang terdaftar di KoinWorks serta screenshot bukti transfernya via DM? Thanks 🙏",2019-12-26,0,0,0,-1,-1,0
sip sudah dibantu balas dm dicek 😊,,,koinworks,Sip! Sudah dibantu balas juga yaa DM Anda. Boleh dicek dulu yuk 😊,2019-12-26,3,0,0,-1,-1,0
“aku resign bro habis ini” “lhoala trus ganti kemana” “ke jogja” ads muncul ga gila tuh percakapan lisan loh,,,junjungantinggi,"“Aku resign bro habis ini”
“Lhoala, trus ganti kemana?”
“Ke *koinworks* yg Jogja”
Beberapa hari kemudian IG ads muncul koinworks. Apa ga gila tuh? Padahal percakapan lisan loh..",2019-12-26,0,0,0,-1,-1,0
another update and the same old problems persist no wonder the rating is now only on google play listen to your customers and fix all the bugs quickly or abandon your usless new and give us the efficient old one back sigh,,,novasalopia,"Another @koinworks update and the same old problems persist. No wonder the rating is now only 2.2 on Google Play. Listen to your customers and fix all the bugs quickly, or abandon your usless new app and give us the efficient old one back. #sigh pic.twitter.com/98IK647sul",2019-12-25,0,1,0,-1,-1,22
selamat natal sobat semoga damai natal beserta liburan natal pergi kemana nih komen ya thankyou instatech financial fintech… …,,,koinworks,"Selamat Natal 2019 sobat KoinWorks! Semoga damai Natal selalu beserta kita.

Liburan natal dan tahun baru kalian pergi kemana nih? Yuk komen di bawah ya!

#KoinWorks #Thankyou2019
#instatech #financial #fintech…  https://www.instagram.com/p/B6ekRoMg7Uh/?igshid=1m9b02xmu3ng8 …",2019-12-25,0,0,0,-1,-1,0
let me introduce you to indonesia click to watch video and use my a to get koin or click is registered and supervised by ojk indonesia financial service authority,,,usaid_mbrk,"Hi, let me introduce you to KoinWorks, Indonesia

 *Click to watch video* 
  https://youtu.be/ir7B7HSXwRs  
 
 Download and *Use my code a58431 to get 350,000* KOIN or click  https://koinworks.onelink.me/uBUZ/dda6ca42 
KoinWorks is *registered and supervised by OJK* Indonesia Financial Service Authority",2019-12-25,7,2,3,-1,-1,-1
penyaluran pinjaman tumbuh …,,,swamediainc,"Sepanjang 2019, Penyaluran Pinjaman KoinWorks Tumbuh 317%  https://swa.co.id/swa/capital-market/financial-report/sepanjang-2019-penyaluran-pinjaman-koinworks-tumbuh-317 … pic.twitter.com/yahi4Pq9XV",2019-12-25,0,4,0,-1,-1,0
gabung kawantingkatkan saldo mu nikmati hasilnya berinvestasi peer to peer add referralku ya a langsung dapatkan tambahan rb saldo koin mu pendaftaran kalinya,,,chandra_herdy,"Segera Gabung Kawan,Tingkatkan Saldo KoinWorks Mu, Dan Nikmati Hasilnya Dalam Berinvestasi Peer To Peer, Add Referralku Ya: A93068 Dan Langsung Dapatkan Tambahan 350RB Di Saldo Koin Mu Pada Saat Pendaftaran Pertama Kalinya",2019-12-24,0,4,0,-1,-1,0
coba hehehe pernahnya investree akseleran menurutku duaduanya lumayan ok sih,,,vspspita,"Wah aku malah belum pernah coba koinworks, hehehe. Aku pernahnya cuma Investree sama Akseleran. Menurutku dua-duanya lumayan ok sih",2019-12-24,0,0,0,-1,-1,0
halo andre maaf ketidaknyamanannya kendala sudah dieskalasi tim terkait bisa ditunggu andre silakan cek berkala akun thanks 🙏,,,koinworks,"Halo juga Andre! Maaf sekali yaa atas ketidaknyamanannya tapi untuk kendala Anda sudah dieskalasi kok ke tim terkait. Bisa ditunggu saja yaa Andre. Silakan cek berkala juga akun KoinWorks Anda, thanks! 🙏",2019-12-23,0,0,0,-1,-1,0
hai mario maaf ketidaknyamanannya kendala dibantu lampirkan screenshotnya emailnya terdaftar via dm thanks,,,koinworks,"Hai Mario! Sebelumnya maaf yaa atas ketidaknyamanannya. Untuk kendala ini, boleh dibantu lampirkan dulu screenshotnya dan juga emailnya yang terdaftar di KoinWorks via DM? Thanks!",2019-12-23,0,0,0,-1,-1,0
sudah bantu balas cek,,,koinworks,Siap! Sudah kami bantu balas juga yaa. Yuk cek lagi!,2019-12-23,3,0,0,-1,-1,0
hello mohon maaf nyaman sudah reply dm perihal kendala dibantu cek direct message 🙏,,,koinworks,"Hello! Kami mohon maaf yaa Anda jadi merasa enggak nyaman, tapi kami sudah reply DM Anda perihal kendala ini. Boleh dibantu cek dulu yuk Direct Message Anda 🙏",2019-12-23,3,0,0,-1,-1,0
halo maaf ketidaknyamananannya update kendala ada kirim dm dicek direct message 😊,,,koinworks,"Halo! Maaf sekali yaa atas ketidaknyamananannya. Tapi untuk update kendala ini, kami ada kirim DM ke Anda. Boleh dicek dulu yuk Direct Message Anda 😊",2019-12-23,3,0,0,-1,-1,0
enak backpackeran mendaki gunung melewati lembah hatori itinerarynya agen travel padat terima beres tipe coba share dibawah preferensi… …,,,koinworks,"Menurut kalian lebih enak backpackeran sendiri mendaki gunung melewati lembah seperti hatori atau ikut itinerarynya agen travel yang padat namun terima beres? Kalian tipe yang mana?
Coba share dibawah preferensi…  https://www.instagram.com/p/B6acjL8AnFN/?igshid=1p4dm893bft5y …",2019-12-23,0,0,0,-1,-1,0
hai ada kirim dm perihal kendala dicek direct message 😊,,,koinworks,Hai! Kami ada kirim Anda DM perihal kendala ini yaa. Yuk boleh dicek dulu Direct Message Anda 😊,2019-12-23,3,0,0,-1,-1,0
halo maksud factsheet iyaa factsheet tahap pengembangan tim terkait khawatir sudah penanganan mohon ditunggu dicek berkala akun thanks 🙏,,,koinworks,"Halo! Apakah yang Anda maksud adalah Factsheet? Jika iyaa, saat ini Factsheet memang masih dalam tahap pengembangan oleh tim terkait. Jangan khawatir, karena sudah dalam penanganan kok. Mohon ditunggu yaa dan boleh dicek secara berkala akun KoinWorks Anda, thanks 🙏",2019-12-23,0,0,0,-1,-1,0
hey nova were really sorry to hear about your inconvenient but please dont worry because we as a team are working our best to show you more interesting features including a detailed portfolio for our lenders kindly wait and check your account regularly 🙏,,,koinworks,"Hey Nova! We're really sorry to hear about your inconvenient. But please don't worry because we, as a team, are working our best to show you more interesting features including a detailed Portfolio for our lenders. Kindly wait and check your KoinWorks account regularly 🙏",2019-12-23,0,1,0,-1,-1,-1
hai darwin maaf ketidaknyamanannya ada update kendala dm dicek dm 😊,,,koinworks,Hai Darwin! Maaf sekali yaa atas ketidaknyamanannya tapi kami ada update kendala ini ke DM Anda. Boleh dicek dulu yuk DM Anda 😊,2019-12-23,0,0,0,-1,-1,0
redita iyaa maaf detail aktivitas pendanaan robolending bisa dicek via apps khawatir menutup tersedia web ditunggu cek berkala akunnya 🙏,,,koinworks,"Hi juga Redita! Iyaa maaf sekali yaa tapi untuk saat ini detail aktivitas pendanaan RoboLending hanya bisa dicek via apps. Jangan khawatir, karena hal ini tidak menutup kemungkinan akan tersedia di web. Boleh ditunggu dan cek berkala akunnya yaa 🙏",2019-12-23,0,0,0,-1,-1,0
catat pertumbuhan persen fintech bacaindoposaja …,,,indoposonline,"2019, KoinWorks Catat Pertumbuhan 200 Persen Lebih

#fintech #KoinWorks #bacaindoposaja https://indopos.co.id/read/2019/12/23/213173/2019-koinworks-catat-pertumbuhan-200-persen-lebih/ …",2019-12-23,0,4,0,-1,-1,0
senang noor kendalanya sudah teratasi ada dm 😊,,,koinworks,"Siap! Kami ikut senang yaa Noor kendalanya sudah teratasi. Kalau ada hal lain yang mau ditanyakan, boleh DM ke kami 😊",2019-12-23,0,0,0,-1,-1,0
maaf ketidaknyamanannya tampilan portofolio aplikasi dirapikan tim terkait khawatir dananya aman dicoba cek via website laptop pc thanks 🙏,,,koinworks,"Hi! Maaf sekali yaa atas ketidaknyamanannya. Untuk tampilan Portofolio di aplikasi saat ini sedang dirapikan oleh tim terkait kami, tapi jangan khawatir karena dananya tetap aman kok. Untuk sementara, boleh dicoba cek via website di laptop atau PC dulu yaa. Thanks 🙏",2019-12-23,0,0,0,-1,-1,0
